"person_id","display_first_last","birthdate","school","country","height","weight","season_exp","jersey","position","team_id","team_name","team_abbreviation","team_city","from_year","to_year"
78151,"Paul Silas",1943-07-12,"Creighton","USA","6-7",220,16,"36","Forward",1610612737,"Hawks","ATL","Atlanta",1964,1979
202918,"Xavier Silas",1988-01-22,"Northern Illinois","USA","6-5",205,3,"9","Guard",1610612755,"76ers","PHI","Philadelphia",2011,2017
202081,"Garret Siler",1986-10-25,"Augusta State","USA","6-11",305,2,"20","Center",1610612756,"Suns","PHX","Phoenix",2010,2010
78152,"Mike Silliman",1944-05-04,"Army","USA","6-6",225,1,"4-27","Forward",1610612746,"Braves","BUF","Buffalo",1970,1970
101134,"Wayne Simien",1983-03-09,"Kansas","USA","6-9",250,3,"25","Forward",1610612748,"Heat","MIA","Miami",2005,2006
1627732,"Ben Simmons",1996-07-20,"Louisiana State","Australia","6-10",240,5,"10","Guard-Forward",1610612751,"Nets","BKN","Brooklyn",2016,2023
2250,"Bobby Simmons",1980-06-02,"DePaul","USA","6-6",235,11,"21","Forward",1610612746,"Clippers","LAC","Los Angeles",2001,2011
200759,"Cedric Simmons",1986-01-03,"North Carolina State","USA","6-9",235,4,"15","Forward",1610612740,"Hornets","NOK","New Orleans/Oklahoma City",2006,2008
203613,"Jonathon Simmons",1989-09-14,"Houston","USA","6-6",195,5,"14","Forward",1610612759,"Spurs","SAS","San Antonio",2015,2018
1489,"Lionel Simmons",1968-11-14,"La Salle","USA","6-7",210,7,"22","Forward",1610612758,"Kings","SAC","Sacramento",1990,1996
1750,"Miles Simon",1975-11-21,"Arizona","USA","6-3",202,2,"32","Guard",1610612753,"Magic","ORL","Orlando",1998,2002
1630250,"Marko Simonovic",1999-10-15,"Mega Basket","Montenegro","7-0",220,2,"19","Center",1610612741,"Bulls","CHI","Chicago",2021,2023
1629014,"Anfernee Simons",1999-06-08,"Edgewater HS (FL)","USA","6-3",181,5,"1","Guard",1610612757,"Trail Blazers","POR","Portland",2018,2023
54,"Dickey Simpkins",1972-04-06,"Providence","USA",NA,NA,7,NA,"Forward",0,NA,NA,NA,1994,2001
202067,"Diamon Simpson",1987-09-08,"St. Mary's (CA)","USA","6-7",230,2,"20","Forward",1610612745,"Rockets","HOU","Houston",2011,2011
78157,"Ralph Simpson",1949-08-10,"Michigan State","USA","6-5",200,4,"44","Guard",1610612765,"Pistons","DET","Detroit",1976,1979
1591,"Alvin Sims",1974-10-18,"Louisville","USA","6-4",235,1,NA,"Guard",0,NA,NA,NA,1998,1998
78160,"Bob Sims",1938-10-09,"Pepperdine","USA","6-5",220,1,"12","Forward",1610612737,"Hawks","STL","St. Louis",1961,1961
78159,"Doug Sims",1943-06-29,"Kent State","USA","6-7",195,1,"11","Forward",1610612758,"Royals","CIN","Cincinnati",1968,1968
203156,"Henry Sims",1990-03-27,"Georgetown","USA","6-10",248,5,"14","Center-Forward",1610612755,"76ers","PHI","Philadelphia",2012,2015
1631301,"Jaylen Sims",1998-12-11,"UNC Wilmington","USA",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
1630579,"Jericho Sims",1998-10-20,"Texas","USA","6-10",250,2,"45","Center",1610612752,"Knicks","NYK","New York",2021,2023
78161,"Scott Sims",1955-04-18,"Missouri","USA","6-1",170,1,"20","Guard",1610612759,"Spurs","SAS","San Antonio",1977,1977
202713,"Kyle Singler",1988-05-04,"Duke","USA","6-8",228,6,"15","Forward",1610612765,"Pistons","DET","Detroit",2012,2017
201606,"Sean Singletary",1985-09-06,"Virginia","USA","6-0",185,2,"44","Guard",1610612766,"Bobcats","CHA","Charlotte",2008,2008
202698,"Chris Singleton",1989-11-21,"Florida State","USA","6-9",228,3,"31","Forward",1610612764,"Wizards","WAS","Washington",2011,2013
101189,"James Singleton",1981-07-20,"Murray State","USA","6-8",230,6,"3","Forward",1610612746,"Clippers","LAC","Los Angeles",2005,2011
78162,"Mckinley Singleton",1961-10-29,"Alabama-Birmingham","USA","6-5",175,1,"26","Forward",1610612752,"Knicks","NYK","New York",1986,1986
78163,"Zeke Sinicola",1929-01-25,"Niagara","USA","5-10",165,2,"5","Guard",1610612765,"Pistons","FTW","Ft. Wayne Zollner",1951,1953
1629686,"Deividas Sirvydis",2000-06-10,"Lietuvos rytas Vilnius","Lithuania","6-8",190,3,NA,"Forward-Guard",0,NA,NA,NA,2020,2021
78164,"Charlie Sitton",1962-07-03,"Oregon State","USA","6-8",210,1,"52","Forward",1610612742,"Mavericks","DAL","Dallas",1984,1984
203491,"Peyton Siva",1990-10-24,"Louisville","USA","6-0",185,1,"34","Guard",1610612765,"Pistons","DET","Detroit",2013,2013
101,"Scott Skiles",1964-03-05,"Michigan State","USA","6-1",180,10,"5","Guard",1610612753,"Magic","ORL","Orlando",1986,1995
78167,"Al Skinner",1952-06-16,"Massachusetts","USA","6-3",190,4,"30","Guard",1610612751,"Nets","NJN","New Jersey",1976,1979
78168,"Talvin Skinner",1952-09-10,"Maryland-Eastern Shore","USA","6-5",195,2,"22","Forward",1610612760,"SuperSonics","SEA","Seattle",1974,1975
78169,"Whitey Skoog",1926-11-02,"Minnesota","USA","5-11",180,6,"20","Guard",1610612747,"Lakers","MNL","Minneapolis",1951,1956
78170,"Jeff Slade",1941-03-01,"Kenyon","USA","6-6",220,1,"34","Forward",1610612764,"Zephyrs","CHZ","Chicago",1962,1962
1073,"Reggie Slater",1970-08-27,"Wyoming","USA","6-7",255,9,"35","Forward",1610612761,"Raptors","TOR","Toronto",1994,2002
78171,"Jim Slaughter",1928-05-13,"South Carolina","USA","6-11",210,1,NA,"Center",1610610024,"Bullets","BAL","Baltimore",1951,1951
78172,"Jose Slaughter",1960-09-09,"Portland","USA","6-5",205,1,"21","Guard",1610612754,"Pacers","IND","Indiana",1982,1982
2447,"Tamar Slay",1980-04-02,"Marshall","USA","6-8",220,4,NA,"Guard",0,NA,NA,NA,2002,2004
202388,"Donald Sloan",1988-01-15,"Texas A&M","USA","6-3",205,6,"15","Guard",1610612754,"Pacers","IND","Indiana",2011,2015
78173,"Jerry Sloan",1942-03-28,"Evansville","USA","6-5",195,11,"4","Guard",1610612741,"Bulls","CHI","Chicago",1965,1975
101166,"Uros Slokar",1983-05-14,"Benetton Treviso","Slovenia","6-10",238,2,"10","Forward",1610612761,"Raptors","TOR","Toronto",2006,2006
78174,"Tom Sluby",1962-02-18,"Notre Dame","USA","6-4",200,1,"7","Guard",1610612742,"Mavericks","DAL","Dallas",1984,1984
1629346,"Alen Smailagic",2000-08-18,"Beko","Serbia","6-10",215,3,"6","Forward",1610612744,"Warriors","GSW","Golden State",2019,2020
1630606,"Javonte Smart",1999-06-03,"Birmingham Squadron","USA","6-4",205,2,"15","Guard",1610612748,"Heat","MIA","Miami",2021,2021
78175,"Keith Smart",1964-09-21,"Indiana","USA","6-1",175,1,"3","Guard",1610612759,"Spurs","SAS","San Antonio",1988,1988
203935,"Marcus Smart",1994-03-06,"Oklahoma State","USA","6-4",220,9,"36","Guard",1610612763,"Grizzlies","MEM","Memphis",2014,2023
78176,"Belus Smawley",1918-03-20,"Appalachian State","USA","6-1",195,6,NA,"Guard",1610610034,"Bombers","BOM","St. Louis",1946,1951
78177,"Jack Smiley",1922-12-22,"Illinois","USA","6-3",190,2,NA,"Guard",1610612765,"Pistons","FTW","Ft. Wayne Zollner",1948,1949
78178,"Adrian Smith",1936-10-05,"Kentucky","USA","6-1",180,10,"10","Guard",1610612758,"Royals","CIN","Cincinnati",1961,1970
78207,"Bill Smith",1949-02-14,"Syracuse","USA","7-0",220,2,"43","Center",1610612757,"Trail Blazers","POR","Portland",1971,1972
78209,"Bill Smith",1939-04-26,"St. Peter's","USA","6-5",190,1,NA,"Forward",1610612752,"Knicks","NYK","New York",1961,1961
78202,"Bingo Smith",1946-02-26,"Tulsa","USA","6-5",195,11,"7","Forward",1610612739,"Cavaliers","CLE","Cleveland",1969,1979
293,"Charles Smith",1965-07-16,"Pittsburgh","USA","6-10",244,9,"54","Forward",1610612746,"Clippers","LAC","Los Angeles",1988,1996
1520,"Charles Smith",1975-08-22,"New Mexico","USA","6-4",200,5,NA,"Guard",0,NA,NA,NA,1997,2005
78179,"Charles Smith",1967-11-29,"Georgetown","USA","6-1",160,3,NA,"Forward",1610612738,"Celtics","BOS","Boston",1989,1995
1814,"Chris Smith",1970-05-17,"Connecticut","USA","6-3",190,3,"3","Guard",1610612750,"Timberwolves","MIN","Minnesota",1992,1994
203147,"Chris Smith",1987-10-13,"Louisville","USA","6-2",200,1,NA,"Guard",0,NA,NA,NA,2013,2013
78181,"Clinton Smith",1964-01-19,"Cleveland State","USA","6-6",210,2,"22","Forward",1610612744,"Warriors","GOS","Golden State",1986,1990
200783,"Craig Smith",1983-11-10,"Boston College","USA","6-7",265,6,"83","Forward",1610612750,"Timberwolves","MIN","Minnesota",2006,2011
78183,"Derek Smith",1961-11-01,"Louisville","USA","6-6",205,9,"43","Guard",1610612746,"Clippers","LAC","Los Angeles",1982,1990
78184,"Don Smith",1951-10-10,"Dayton","USA","6-0",160,1,"10","Guard",1610612755,"76ers","PHI","Philadelphia",1974,1974
78185,"Donald Smith",1920-07-27,"Minnesota","USA","6-2",190,1,NA,"Forward",1610612747,"Lakers","MNL","Minneapolis",1948,1948
2764,"Donta Smith",1983-11-27,"Southeastern Illinois","USA","6-7",215,2,"15","Guard",1610612737,"Hawks","ATL","Atlanta",2004,2005
475,"Doug Smith",1969-09-17,"Missouri","USA","6-10",220,5,"34","Forward",1610612742,"Mavericks","DAL","Dallas",1991,1995
78187,"Ed Smith",1929-07-05,"Harvard","USA","6-6",180,1,"14","Forward",1610612752,"Knicks","NYK","New York",1953,1953
78188,"Elmore Smith",1949-05-09,"Kentucky State","USA","7-1",250,8,"3","Center",1610612747,"Lakers","LAL","Los Angeles",1971,1978
78189,"Garfield Smith",1945-11-18,"Eastern Kentucky","USA","6-9",235,2,"33","Center",1610612738,"Celtics","BOS","Boston",1970,1971
78190,"Greg Smith",1947-01-28,"Western Kentucky","USA","6-5",195,8,"4","Forward",1610612749,"Bucks","MIL","Milwaukee",1968,1975
202962,"Greg Smith",1991-01-08,"Fresno State","USA","6-10",250,6,"4","Center",1610612745,"Rockets","HOU","Houston",2011,2015
2747,"JR Smith",1985-09-09,"No College","USA","6-6",220,17,"21","Guard",1610612743,"Nuggets","DEN","Denver",2004,2019
2074,"Jabari Smith",1977-02-12,"Louisiana State","USA","6-11",250,5,"55","Center",1610612758,"Kings","SAC","Sacramento",2000,2004
1630188,"Jalen Smith",2000-03-16,"Maryland","USA","6-9",215,3,"25","Forward-Center",1610612754,"Pacers","IND","Indiana",2020,2023
201160,"Jason Smith",1986-03-02,"Colorado State","USA","7-0",240,11,NA,"Forward-Center",0,NA,NA,NA,2007,2018
202536,"Jerry Smith",1987-09-26,"Louisville","USA","6-2",190,1,NA,"Guard",0,NA,NA,NA,2011,2011
78191,"Jim Smith",1958-04-12,"Ohio State","USA","6-9",225,2,"32","Forward",1610612746,"Clippers","SDC","San Diego",1981,1982
693,"Joe Smith",1975-07-26,"Maryland","USA","6-10",225,17,"1","Forward-Center",1610612750,"Timberwolves","MIN","Minnesota",1995,2010
2746,"Josh Smith",1985-12-05,"Oak Hill Academy (VA)","USA","6-9",225,13,NA,"Forward",0,NA,NA,NA,2004,2017
78192,"Keith Smith",1964-03-09,"Loyola-Marymount","USA","6-3",180,1,"11","Guard",1610612749,"Bucks","MIL","Milwaukee",1986,1986
181,"Kenny Smith",1965-03-08,"North Carolina","USA","6-3",170,10,"30","Guard",1610612745,"Rockets","HOU","Houston",1987,1996
78194,"Labradford Smith",1969-04-03,"Louisville","USA","6-3",200,3,"34","Forward",1610612764,"Bullets","WAS","Washington",1991,1993
78195,"Larry Smith",1958-01-18,"Alcorn State","USA","6-8",215,13,"2","Forward",1610612744,"Warriors","GOS","Golden State",1980,1992
1910,"Leon Smith",1980-11-02,"Martin Luther King HS (IL)","USA","6-10",235,3,"35","Forward",1610612737,"Hawks","ATL","Atlanta",2001,2003
63,"Michael Smith",1972-03-28,"Providence","USA","6-8",240,8,"34","Forward",1610612758,"Kings","SAC","Sacramento",1994,2000
78197,"Michael Smith",1965-05-19,"Brigham Young","USA","6-10",225,3,NA,"Guard",1610612738,"Celtics","BOS","Boston",1989,1994
2065,"Mike Smith",1976-04-15,"Louisiana-Monroe","USA","6-8",195,2,"40","Forward",1610612764,"Wizards","WAS","Washington",2000,2000
202701,"Nolan Smith",1988-07-25,"Duke","USA","6-2",185,3,"4","Guard",1610612757,"Trail Blazers","POR","Portland",2011,2012
78198,"Otis Smith",1964-01-30,"Jacksonville","USA","6-5",210,6,"32","Forward",1610612753,"Magic","ORL","Orlando",1986,1991
78199,"Phil Smith",1952-04-22,"San Francisco","USA","6-4",185,9,"20","Guard",1610612744,"Warriors","GOS","Golden State",1974,1982
203893,"Russ Smith",1991-04-19,"Louisville","USA","6-0",165,2,NA,"Guard",0,NA,NA,NA,2014,2015
78205,"Sammy Smith",1955-01-08,"UNLV","USA","6-4",200,2,"28","Forward",1610612741,"Bulls","CHI","Chicago",1978,1979
120,"Steven Smith",1969-03-31,"Michigan State","USA","6-8",221,15,"8","Guard-Forward",1610612737,"Hawks","ATL","Atlanta",1991,2004
200848,"Steven Smith",1983-04-12,"La Salle","USA","6-9",250,2,NA,"Forward",0,NA,NA,NA,2006,2006
1478,"Stevin Smith",1972-01-24,"Arizona State","USA","6-2",208,1,"1","Guard",1610612742,"Mavericks","DAL","Dallas",1996,1996
2604,"Theron Smith",1980-10-03,"Ball State","USA","6-8",225,3,NA,"Forward",0,NA,NA,NA,2003,2004
78208,"Willie Smith",1953-10-26,"Missouri","USA","6-2",170,4,"11","Guard",1610612739,"Cavaliers","CLE","Cleveland",1976,1979
1629015,"Zhaire Smith",1999-06-04,"Texas Tech","USA","6-3",205,3,"5","Guard",1610612755,"76ers","PHI","Philadelphia",2018,2019
1628372,"Dennis Smith Jr.",1997-11-25,"North Carolina State","USA","6-2",205,6,"8","Guard",1610612766,"Hornets","CHA","Charlotte",2017,2023
1631095,"Jabari Smith Jr.",2003-05-13,"Auburn","USA","6-11",220,1,"1","Forward",1610612745,"Rockets","HOU","Houston",2022,2023
22,"Rik Smits",1966-08-23,"Marist","USA","7-4",265,12,"45","Center",1610612754,"Pacers","IND","Indiana",1988,1999
1091,"Mike Smrek",1962-08-31,"Canisius","USA","7-0",250,7,"55","Center",1610612747,"Lakers","LAL","Los Angeles",1985,1991
78212,"Joe Smyth",1929-05-22,"Niagara","USA","6-3",215,1,NA,"Forward",1610610024,"Bullets","BAL","Baltimore",1953,1953
1630270,"Xavier Sneed",1997-12-21,"Kansas State","USA","6-5",215,2,"19","Forward",1610612766,"Hornets","CHA","Charlotte",2021,2023
203503,"Tony Snell",1991-11-10,"New Mexico","USA","6-6",213,10,"21","Guard",1610612740,"Pelicans","NOP","New Orleans",2013,2021
727,"Eric Snow",1973-04-24,"Michigan State","USA","6-3",205,14,"20","Guard",1610612755,"76ers","PHI","Philadelphia",1995,2007
2745,"Kirk Snyder",1983-06-05,"Nevada-Reno","USA","6-6",225,5,"30","Forward-Guard",1610612740,"Hornets","NOK","New Orleans/Oklahoma City",2004,2007
78214,"George Sobek",1920-02-10,"Notre Dame","USA","6-0",180,1,NA,"Guard",1610610033,"Redskins","SHE","Sheboygan",1949,1949
78215,"Ricky Sobers",1953-01-15,"UNLV","USA","6-3",198,11,"14","Guard",1610612741,"Bulls","CHI","Chicago",1975,1985
78216,"Ron Sobie",1934-09-21,"DePaul","USA","6-3",185,4,"17","Guard",1610612752,"Knicks","NYK","New York",1956,1959
1631110,"Jeremy Sochan",2003-05-20,"Baylor","Poland","6-8",230,1,"10","Forward",1610612759,"Spurs","SAS","San Antonio",2022,2023
78217,"Mike Sojourner",1953-10-16,"Utah","USA","6-9",225,3,"40","Center",1610612737,"Hawks","ATL","Atlanta",1974,1976
2226,"Will Solomon",1978-07-20,"Clemson","USA","6-1",185,2,NA,"Guard",0,NA,NA,NA,2001,2008
78219,"Willie Somerset",1942-03-17,"Duquesne","USA","5-8",170,1,"24","Guard",1610612764,"Bullets","BLT","Baltimore",1965,1965
2443,"Darius Songaila",1978-02-14,"Wake Forest","Lithuania","6-9",248,9,"25","Forward",1610612764,"Wizards","WAS","Washington",2003,2010
78220,"Dave Sorenson",1948-07-08,"Ohio State","USA","6-8",225,3,"35","Forward",1610612739,"Cavaliers","CLE","Cleveland",1970,1972
203480,"James Southerland",1990-04-28,"Syracuse","USA","6-8",215,1,"31","Forward",1610612740,"Pelicans","NOP","New Orleans",2013,2013
78221,"Gino Sovran",1924-12-17,"Detroit","USA","6-2",175,1,NA,"Forward",1610610035,"Huskies","HUS","Toronto",1946,1946
2776,"Pape Sow",1981-11-22,"California State-Fullerton","Senegal","6-10",250,4,"9","Forward",1610612761,"Raptors","TOR","Toronto",2004,2006
1629034,"Ray Spalding",1997-03-11,"Louisville","USA","6-9",225,2,NA,"Forward",0,NA,NA,NA,2018,2020
2779,"Vassilis Spanoulis",1982-08-02,"Panathinaikos","Greece","6-4",195,1,"10","Guard",1610612745,"Rockets","HOU","Houston",2006,2006
78223,"Guy Sparrow",1932-11-02,"Detroit","USA","6-6",218,3,"16","Forward",1610612752,"Knicks","NYK","New York",1957,1959
600009,"Rory Sparrow",1958-06-12,"Villanova","USA","6-2",175,12,"2","Guard",1610612752,"Knicks","NYK","New York",1980,1991
78225,"Odie Spears",1925-06-26,"Western Kentucky","USA","6-5",205,8,"15","Forward",1610612758,"Royals","ROC","Rochester",1948,1956
78226,"Art Spector",1920-10-17,"Villanova","USA","6-4",200,4,"12","Forward",1610612738,"Celtics","BOS","Boston",1946,1949
201578,"Marreese Speights",1987-08-04,"Florida","USA","6-10",255,11,"5","Forward-Center",1610612744,"Warriors","GSW","Golden State",2008,2017
1629016,"Omari Spellman",1997-07-21,"Villanova","USA","6-8",245,3,"14","Forward",1610612744,"Warriors","GSW","Golden State",2018,2019
78227,"Andre Spencer",1964-07-20,"Northern Arizona","USA","6-6",210,2,"20","Forward",1610612758,"Kings","SAC","Sacramento",1992,1993
771,"Elmore Spencer",1969-12-06,"UNLV","USA","7-0",270,5,NA,"Center",0,NA,NA,NA,1992,1996
280,"Felton Spencer",1968-01-05,"Louisville","USA","7-0",290,12,"50","Center",1610612750,"Timberwolves","MIN","Minnesota",1990,2001
1630311,"Pat Spencer",1996-07-04,"Northwestern","USA",NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA
78230,"Lou Spicer",1922-11-12,"Syracuse","USA","6-2",195,1,NA,"Forward",1610610032,"Steamrollers","PRO","Providence",1946,1946
201168,"Tiago Splitter",1985-01-01,NA,"Brazil","6-11",245,8,"47","Center-Forward",1610612759,"Spurs","SAS","San Antonio",2010,2016
78232,"Art Spoelstra",1932-09-11,"Western Kentucky","USA","6-9",220,4,"27","Center",1610612758,"Royals","ROC","Rochester",1954,1957
84,"Latrell Sprewell",1970-09-08,"Alabama","USA","6-5",195,14,"8","Guard",1610612744,"Warriors","GSW","Golden State",1992,2004
78233,"Larry Spriggs",1959-09-08,"Howard","USA","6-7",230,5,"35","Forward",1610612747,"Lakers","LAL","Los Angeles",1981,1985
1630531,"Jaden Springer",2002-09-25,"Tennessee","USA","6-4",202,2,"11","Guard",1610612755,"76ers","PHI","Philadelphia",2021,2023
78234,"Jim Springer",1926-06-17,"Canterbury","USA","6-9",235,1,NA,"Center",1610610029,"Jets","JET","Indianapolis",1948,1948
78235,"Jim Spruill",1923-02-26,"Rice","USA","6-2",225,1,NA,"Forward",1610610029,"Jets","JET","Indianapolis",1948,1948
1756,"Ryan Stack",1975-07-24,"South Carolina","USA","6-11",215,2,NA,"Forward",0,NA,NA,NA,1998,1999
711,"Jerry Stackhouse",1974-11-05,"North Carolina","USA","6-6",218,19,"42","Forward",1610612765,"Pistons","DET","Detroit",1995,2012
78237,"Kevin Stacom",1951-09-04,"Providence","USA","6-3",185,6,"20","Guard",1610612738,"Celtics","BOS","Boston",1974,1981
78238,"Dave Stallworth",1941-12-20,"Wichita State","USA","6-7",200,8,"9","Forward",1610612752,"Knicks","NYK","New York",1965,1974
78239,"Isaac Stallworth",1950-01-18,"Kansas","USA","6-5",190,5,"15","Forward",1610612762,"Jazz","UTA","New Orleans",1972,1976
78240,"Ed Stanczak",1921-08-15,"Central HS (IN)","USA","6-1",185,2,"19-21","Forward",1610610023,"Packers","AND","Anderson",1949,1950
1630199,"Cassius Stanley",1999-08-18,"Duke","USA","6-5",190,2,NA,"Guard",0,NA,NA,NA,2020,2021
317,"John Starks",1965-08-10,"Oklahoma State","USA","6-5",190,13,"9","Guard",1610612752,"Knicks","NYK","New York",1988,2001
78244,"Larry Staverman",1936-10-11,"Thomas More","USA","6-7",205,5,"13","Forward",1610612758,"Royals","CIN","Cincinnati",1958,1963
78245,"Larry Steele",1949-05-05,"Kentucky","USA","6-5",180,9,"15","Guard",1610612757,"Trail Blazers","POR","Portland",1971,1979
1099,"Matt Steigenga",1970-03-27,"Michigan State","USA","6-7",225,1,NA,"Forward",0,NA,NA,NA,1996,1996
203474,"DJ Stephens",1990-12-19,"Memphis","USA","6-5",188,2,NA,"Guard-Forward",0,NA,NA,NA,2013,2018
1086,"Joe Stephens",1973-01-28,"Arkansas-Little Rock","USA","6-7",210,3,NA,"Forward",0,NA,NA,NA,1996,1999
1627293,"Alex Stepheson",1987-08-07,"Southern California","USA","6-10",270,1,NA,"Forward",0,NA,NA,NA,2015,2015
78251,"Barry Stevens",1963-01-17,"Iowa State","USA","6-5",195,1,"34","Guard",1610612744,"Warriors","GOS","Golden State",1992,1992
1630205,"Lamar Stevens",1997-07-09,"Penn State","USA","6-6",230,3,"8","Forward",1610612739,"Cavaliers","CLE","Cleveland",2020,2023
78252,"Wayne Stevens",1936-06-19,"Cincinnati","USA","6-3",185,1,"20","Forward",1610612758,"Royals","CIN","Cincinnati",1959,1959
2052,"DeShawn Stevenson",1981-04-03,"Washington Union HS (CA)","USA","6-5",218,14,"92","Forward-Guard",1610612764,"Wizards","WAS","Washington",2000,2012
1630597,"DJ Stewart",1999-07-28,"Mississippi State","USA","6-5",205,1,"18","Guard",1610612759,"Spurs","SAS","San Antonio",2021,2021
78253,"Dennis Stewart",1947-04-11,"Michigan","USA","6-6",220,1,"40","Forward",1610612764,"Bullets","BLT","Baltimore",1970,1970
1630191,"Isaiah Stewart",2001-05-22,"Washington","USA","6-8",250,3,"28","Forward-Center",1610612765,"Pistons","DET","Detroit",2020,2023
1529,"Kebu Stewart",1973-12-19,"California State-Bakersfield","USA","6-8",239,1,"41","Forward",1610612755,"76ers","PHI","Philadelphia",1997,1997
1565,"Michael Stewart",1975-04-25,"California","USA","6-10",230,9,"44","Center",1610612761,"Raptors","TOR","Toronto",1997,2004
78256,"Norm Stewart",1935-01-20,"Missouri","USA","6-5",205,1,"22","Forward",1610612737,"Hawks","STL","St. Louis",1956,1956
201880,"Greg Stiemsma",1985-09-26,"Wisconsin","USA","6-11",260,5,"34","Center",1610612750,"Timberwolves","MIN","Minnesota",2009,2014
78257,"Steve Stipanovich",1960-11-17,"Missouri","USA","6-11",245,5,"40","Center",1610612754,"Pacers","IND","Indiana",1983,1987
179,"Bryant Stith",1970-12-10,"Virginia","USA","6-5",210,11,"23","Guard",1610612743,"Nuggets","DEN","Denver",1992,2002
78259,"Sam Stith",1937-07-22,"St. Bonaventure","USA","6-2",185,1,"17","Guard",1610612752,"Knicks","NYK","New York",1961,1961
78261,"Alex Stivrins",1962-11-29,"Colorado","USA","6-8",220,2,"11","Forward",1610612756,"Suns","PHX","Phoenix",1985,1992
204065,"David Stockton",1991-06-24,"Gonzaga","USA","5-11",165,3,"5","Guard",1610612762,"Jazz","UTA","Utah",2014,2017
304,"John Stockton",1962-03-26,"Gonzaga","USA","6-1",175,19,"12","Guard",1610612762,"Jazz","UTA","Utah",1984,2002
978,"Peja Stojakovic",1977-06-09,"PAOK","Serbia","6-10",229,14,"16","Forward",1610612758,"Kings","SAC","Sacramento",1998,2010
78264,"Greg Stokes",1963-08-05,"Iowa","USA","6-10",220,2,"41","Forward",1610612755,"76ers","PHI","Philadelphia",1985,1989
203950,"Jarnell Stokes",1994-01-07,"Tennessee","USA","6-9",255,4,NA,"Forward-Center",0,NA,NA,NA,2014,2016
600016,"Maurice Stokes",1933-06-17,"St. Francis (PA)","USA","6-7",232,3,"12","Forward",1610612758,"Royals","CIN","Cincinnati",1955,1957
78266,"Art Stolkey",1920-10-23,"Detroit","USA","6-1",180,1,NA,"Guard",1610610028,"Falcons","DEF","Detroit",1946,1946
1627754,"Diamond Stone",1997-02-10,"Maryland","USA","6-11",255,2,"0","Center",1610612746,"Clippers","LAC","LA",2016,2016
2852,"Awvee Storey",1977-04-18,"Arizona State","USA","6-6",225,4,"20","Forward-Guard",1610612749,"Bucks","MIL","Milwaukee",2004,2007
2405,"Amar'e Stoudemire",1982-11-16,"Cypress Creek HS (FL)","USA","6-10",245,15,"5","Forward-Center",1610612752,"Knicks","NYK","New York",2002,2015
78267,"Paul Stovall",1948-08-16,"Arizona State","USA","6-4",215,1,"23","Forward",1610612756,"Suns","PHX","Phoenix",1972,1972
201199,"DJ Strawberry",1985-06-15,"Maryland","USA","6-5",201,2,"8","Guard",1610612756,"Suns","PHX","Phoenix",2007,2007
78269,"Bill Stricker",1948-01-22,"Pacific","USA","6-8",210,1,"34","Forward",1610612757,"Trail Blazers","POR","Portland",1970,1970
1065,"Erick Strickland",1973-11-25,"Nebraska","USA","6-3",218,10,"20","Guard",1610612742,"Mavericks","DAL","Dallas",1996,2004
1110,"Mark Strickland",1970-07-14,"Temple","USA","6-10",220,9,NA,"Forward",0,NA,NA,NA,1994,2002
393,"Rod Strickland",1966-07-11,"DePaul","USA","6-3",185,17,NA,"Guard",0,NA,NA,NA,1988,2004
78270,"Roger Strickland",1940-09-04,"Jacksonville","USA","6-5",200,1,"16","Forward",1610612764,"Bullets","BLT","Baltimore",1963,1963
78271,"John Stroeder",1958-07-24,"Montana","USA","6-10",260,2,"25","Forward",1610612749,"Bucks","MIL","Milwaukee",1987,1988
400,"Derek Strong",1968-02-09,"Xavier","USA","6-9",240,10,"30","Forward",1610612753,"Magic","ORL","Orlando",1991,2000
78273,"Lamont Strothers",1968-05-10,"Christopher Newport","USA","6-4",190,2,"10","Guard",1610612742,"Mavericks","DAL","Dallas",1991,1992
78274,"John Stroud",1957-10-29,"Mississippi","USA","6-7",215,1,"42","Forward",1610612745,"Rockets","HOU","Houston",1980,1980
1629622,"Max Strus",1996-03-28,"DePaul","USA","6-5",215,4,"31","Guard-Forward",1610612748,"Heat","MIA","Miami",2019,2023
78275,"Gene Stump",1923-11-13,"DePaul","USA","6-2",185,3,NA,"Forward",1610612738,"Celtics","BOS","Boston",1947,1949
1630591,"Jalen Suggs",2001-06-03,"Gonzaga","USA","6-5",205,2,"4","Guard",1610612753,"Magic","ORL","Orlando",2021,2023
78277,"Gary Suiter",1945-01-18,"Midwestern State","USA","6-9",225,1,"40","Center",1610612739,"Cavaliers","CLE","Cleveland",1970,1970
203096,"Jared Sullinger",1992-03-04,"Ohio State","USA","6-9",260,5,NA,"Center-Forward",0,NA,NA,NA,2012,2016
201969,"DaJuan Summers",1988-01-24,"Georgetown","USA","6-8",240,5,"35","Forward",1610612765,"Pistons","DET","Detroit",2009,2012
1628410,"Edmond Sumner",1995-12-31,"Xavier","USA","6-4",196,5,"4","Guard",1610612751,"Nets","BKN","Brooklyn",2017,2023
78654,"Barry Sumpter",1965-11-11,"Austin Peay","USA","6-11",215,1,"51","Forward",1610612746,"Clippers","LAC","Los Angeles",1988,1988
